time_period,ref_area,indicator,breakdown,unit_measure,value
2017,PT,desi_3b_acton,desi_3b2_mvg,egov_score,11.0601
2017,RO,desi_3b_acton,desi_3b2_mvg,egov_score,5.73763
2017,SE,desi_3b_acton,desi_3b2_mvg,egov_score,13.6271
2017,DE,desi_3b_acton,desi_3b3_vod,egov_score,5.21182
2017,ES,desi_3b_acton,desi_3b3_vod,egov_score,5.99136
2017,FI,desi_3b_acton,desi_3b3_vod,egov_score,8.14627
2017,AT,desi_3b_acton,desi_3b4_vidcall,egov_score,2.48606
2017,DE,desi_3b_acton,desi_3b4_vidcall,egov_score,2.34492
2017,HR,desi_3b_acton,desi_3b5_socnet,egov_score,8.14114
2017,HU,desi_3b_acton,desi_3b5_socnet,egov_score,11.8849
2017,IT,desi_3b_acton,desi_3b5_socnet,egov_score,5.642
2017,CZ,desi_3_ui,desi_3b_acton,egov_score,16.0721
2017,LV,desi_3_ui,desi_3b_acton,egov_score,21.4395
2017,PL,desi_3_ui,desi_3b_acton,egov_score,15.5527
2017,EL,desi_4a_bd,desi_4a2_socmed,egov_score,6.63483
2017,EU,desi_4a_bd,desi_4a2_socmed,egov_score,6.79333
2017,EL,desi_4a_bd,desi_4a3_bigdat,egov_score,11.5326
2017,LV,desi_4a_bd,desi_4a3_bigdat,egov_score,6.33482
2017,NL,desi_4a_bd,desi_4a4_cloud,egov_score,19.5971
2016,LV,desi_1c1_4g,total_pophh,pc_hh_all,
2016,DK,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2017,HU,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2017,IE,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2016,NL,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2018,PT,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2018,RO,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2016,BG,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2017,CZ,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2017,LV,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2017,PL,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2017,SE,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2018,AT,desi,desi_1_conn,egov_score,9.36298
2018,BG,desi,desi_1_conn,egov_score,8.89374
2018,HU,desi,desi_1_conn,egov_score,10.286
2018,IE,desi,desi_1_conn,egov_score,8.98061
2018,EL,desi,desi_2_hc,egov_score,7.986
2018,EU,desi,desi_2_hc,egov_score,11.9016
2018,DE,desi_2_hc,desi_2a_bsu,egov_score,32.3272
2018,ES,desi_2_hc,desi_2a_bsu,egov_score,26.7557
2019,EU,desi_2_hc,desi_2a_bsu,egov_score,27.4055
2018,FI,desi_2_hc,desi_2a_bsu,egov_score,36.7109
2018,FR,desi_2_hc,desi_2a_bsu,egov_score,26.9473
2018,EU,desi_2b_asd,desi_2b1_ictspec,egov_score,17.619
2018,DK,desi_2_hc,desi_2b_asd,egov_score,24.7165
2019,EL,desi_2_hc,desi_2b_asd,egov_score,10.8942
2018,LT,desi_2_hc,desi_2b_asd,egov_score,14.0542
2018,NL,desi_2_hc,desi_2b_asd,egov_score,22.4457
2018,RO,desi,desi_3_ui,egov_score,4.726
2018,SK,desi,desi_3_ui,egov_score,7.30883
2019,BE,desi_3c_trans,desi_3c1_bank,egov_score,25.8464
2019,LU,desi_3c_trans,desi_3c1_bank,egov_score,23.3699
2018,SK,desi_3c_trans,desi_3c1_bank,egov_score,20.8706
2018,CY,desi_3c_trans,desi_3c2_shop,egov_score,13.1
2018,EE,desi_3c_trans,desi_3c2_shop,egov_score,21.8003
2019,ES,desi_3c_trans,desi_3c2_shop,egov_score,20.5147
2019,FI,desi_3c_trans,desi_3c2_shop,egov_score,24.6132
2018,LU,desi_3c_trans,desi_3c2_shop,egov_score,27.3507
2018,UK,desi_3c_trans,desi_3c2_shop,egov_score,28.743
2019,EE,desi_3_ui,desi_3c_trans,egov_score,16.8608
2018,LV,desi_3_ui,desi_3c_trans,egov_score,12.2144
2018,DK,desi,desi_4_idt,egov_score,11.3341
2018,FI,desi,desi_4_idt,egov_score,11.3777
2018,FR,desi,desi_4_idt,egov_score,7.49062
2018,LT,desi,desi_4_idt,egov_score,9.18684
2018,AT,desi_4a_bd,desi_4a1_eis,egov_score,11.2204
2018,BG,desi_4a_bd,desi_4a1_eis,egov_score,6.47703
2018,DE,desi_4a_bd,desi_4a1_eis,egov_score,7.9733
2018,ES,desi_4a_bd,desi_4a1_eis,egov_score,12.7694
2018,LT,desi_4a_bd,desi_4a1_eis,egov_score,12.969
2019,PL,desi_4a_bd,desi_4a1_eis,egov_score,7.26449
2018,EL,desi_4_idt,desi_4a_bd,egov_score,19.4364
2018,LV,desi_4_idt,desi_4a_bd,egov_score,14.3703
2019,PT,desi_4_idt,desi_4a_bd,egov_score,24.0374
2019,BE,desi_4b_ecomm,desi_4b1_smeso,egov_score,28.0648
2018,SK,desi_4b_ecomm,desi_4b1_smeso,egov_score,14.7335
2018,BG,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,3.54228
2018,DK,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,14.6073
2018,FR,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,11.1704
2018,LT,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,11.9507
2018,NL,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,9.61679
2019,CY,desi_4b_ecomm,desi_4b3_sellcb,egov_score,11.7624
2019,MT,desi_4b_ecomm,desi_4b3_sellcb,egov_score,12.4857
2018,SK,desi_4b_ecomm,desi_4b3_sellcb,egov_score,10.1111
2018,DE,desi_4_idt,desi_4b_ecomm,egov_score,20.1165
2018,ES,desi_4_idt,desi_4b_ecomm,egov_score,15.7786
2019,HR,desi_4_idt,desi_4b_ecomm,egov_score,16.0509
2018,AT,desi,desi_5_dps,egov_score,10.8414
2018,DE,desi,desi_5_dps,egov_score,8.45913
2018,PL,desi_5a_egov,desi_5a1_egovu,egov_score,9.04876
2019,RO,desi_5a_egov,desi_5a1_egovu,egov_score,16.4142
2019,SK,desi_5a_egov,desi_5a1_egovu,egov_score,10.7938
2019,BE,desi_5a_egov,desi_5a2_prefform,egov_score,14.5
2018,SK,desi_5a_egov,desi_5a2_prefform,egov_score,6.7
2018,BG,desi_5a_egov,desi_5a3_osercomp,egov_score,11.125
2018,DK,desi_5a_egov,desi_5a3_osercomp,egov_score,18.2917
2018,LT,desi_5a_egov,desi_5a3_osercomp,egov_score,18.4167
2019,EL,desi_5a_egov,desi_5a4_psb,egov_score,9.98787
2018,IT,desi_5a_egov,desi_5a4_psb,egov_score,15.2083
2018,NL,desi_5a_egov,desi_5a4_psb,egov_score,15.2306
2018,SI,desi_5a_egov,desi_5a4_psb,egov_score,13.1924
2018,BG,desi_5a_egov,desi_5a5_opendata,egov_score,7.53628
2018,DE,desi_5a_egov,desi_5a5_opendata,egov_score,8.97739
2018,FI,desi_5a_egov,desi_5a5_opendata,egov_score,9.93813
2018,LT,desi_5a_egov,desi_5a5_opendata,egov_score,6.95485
2018,AT,desi_5_dps,desi_5a_egov,egov_score,72.2757
2018,DE,desi_5_dps,desi_5a_egov,egov_score,56.3942
2018,ES,desi_5_dps,desi_5a_egov,egov_score,76.604
2019,EU,desi_5_dps,desi_5a_egov,egov_score,66.9758
2019,PL,desi_5_dps,desi_5a_egov,egov_score,61.5261
2018,DE,desi_1a1_fbbtc,hh_total,pc_hh,0.880372
2018,NL,desi_1a1_fbbtc,hh_total,pc_hh,0.976318
2018,BE,desi_1a2_ufbbtu,hh_total,pc_hh,0.418302
2018,LU,desi_1a2_ufbbtu,hh_total,pc_hh,0.224694
2019,AT,desi_1b2_vhcnc,hh_total,pc_hh,0.130334
2019,IE,desi_1b2_vhcnc,hh_total,pc_hh,0.129331
2019,SI,desi_1b2_vhcnc,hh_total,pc_hh,0.610818
2018,BE,desi_3b6_courseon,ind_total,pc_ind_iu3,0.0900789
2019,DK,desi_3b6_courseon,ind_total,pc_ind_iu3,0.0890358
2018,EE,desi_3b6_courseon,ind_total,pc_ind_iu3,0.125688
2019,FI,desi_3b6_courseon,ind_total,pc_ind_iu3,0.169168
2019,FR,desi_3b6_courseon,ind_total,pc_ind_iu3,0.0689441
2018,LU,desi_3b6_courseon,ind_total,pc_ind_iu3,0.0959372
2018,MT,desi_3b6_courseon,ind_total,pc_ind_iu3,0.075381
2018,UK,desi_3b6_courseon,ind_total,pc_ind_iu3,0.137459
2018,EE,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,124.587
2019,FI,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,153.452
2019,FR,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,90.6073
2018,PT,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,65.1843
2018,CY,desi_1b1_fbbc,total_pophh,pc_hh_all,0.875
2018,EE,desi_1b1_fbbc,total_pophh,pc_hh_all,0.803945
2019,ES,desi_1b1_fbbc,total_pophh,pc_hh_all,0.881861
2019,AT,desi_1c1_4g,total_pophh,pc_hh_all,0.98488
2018,UK,desi_1c1_4g,total_pophh,pc_hh_all,0.975
2018,HR,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,20.1477
2018,HU,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,27.639
2018,IT,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,6.66156
2018,SI,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,26.5582
2018,LV,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,17.4841
2018,RO,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,21.903
2018,SE,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,23.7715
2019,UK,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,7.89638
2018,AT,desi_1_conn,desi_1a_fbbtc,egov_score,5.83908
2018,IE,desi_1_conn,desi_1a_fbbtc,egov_score,8.29339
2018,IT,desi_1_conn,desi_1a_fbbtc,egov_score,2.26573
2018,SI,desi_1_conn,desi_1a_fbbtc,egov_score,8.32014
2019,FR,desi_1b_fbbc,desi_1b1_fbbc,egov_score,19.489
2018,MT,desi_1b_fbbc,desi_1b1_fbbc,egov_score,33.3167
2018,CZ,desi_1b_fbbc,desi_1b2_vhcnc,egov_score,17.2475
2018,EU,desi_1b_fbbc,desi_1b2_vhcnc,egov_score,17.1226
2019,MT,desi_1b_fbbc,desi_1b2_vhcnc,egov_score,21.0667
2018,BG,desi_1_conn,desi_1b_fbbc,egov_score,12.5128
2018,HR,desi_1_conn,desi_1b_fbbc,egov_score,8.59392
2018,HU,desi_1_conn,desi_1b_fbbc,egov_score,11.865
2018,IT,desi_1_conn,desi_1b_fbbc,egov_score,10.851
2018,CY,desi_1c_mbb,desi_1c1_4g,egov_score,19.3333
2019,DE,desi_1c_mbb,desi_1c1_4g,egov_score,22.5325
2018,EE,desi_1c_mbb,desi_1c1_4g,egov_score,24.3875
2019,ES,desi_1c_mbb,desi_1c1_4g,egov_score,23.4187
2018,UK,desi_1c_mbb,desi_1c1_4g,egov_score,24.375
2018,DK,desi_1c_mbb,desi_1c2_mbbtu,egov_score,14.6927
2019,EL,desi_1c_mbb,desi_1c2_mbbtu,egov_score,7.09489
2018,NL,desi_1c_mbb,desi_1c2_mbbtu,egov_score,8.98615
2018,CY,desi_1c_mbb,desi_1c3_5g,egov_score,0
2018,CZ,desi_1_conn,desi_1c_mbb,egov_score,11.4229
2018,EL,desi_1_conn,desi_1c_mbb,egov_score,9.57361
2019,EE,desi_1d_bbpi,desi_1d1_bbpi,egov_score,69.5145
2018,LV,desi_1d_bbpi,desi_1d1_bbpi,egov_score,76.2478
2018,CZ,desi_1_conn,desi_1d_bbpi,egov_score,8.49684
2018,EU,desi_1_conn,desi_1d_bbpi,egov_score,9.54347
2019,BE,desi_3b_acton,desi_3b6_courseon,egov_score,5.00438
2018,SK,desi_3b_acton,desi_3b6_courseon,egov_score,2.46797
2018,EE,desi_2a_bsu,desi_2a2_abds,egov_score,17.5967
2019,ES,desi_2a_bsu,desi_2a2_abds,egov_score,15.9634
2019,FI,desi_2a_bsu,desi_2a2_abds,egov_score,22.8455
2018,LU,desi_2a_bsu,desi_2a2_abds,egov_score,16.9045
2019,RO,desi_2a_bsu,desi_2a3_abss,egov_score,10.5072
2019,SE,desi_2a_bsu,desi_2a3_abss,egov_score,26.0994
2018,FI,desi_2b_asd,desi_2b2_fictspec,egov_score,25.1072
2018,FR,desi_2b_asd,desi_2b2_fictspec,egov_score,11.8104
2018,SE,desi_2b_asd,desi_2b3_ictg,egov_score,11.6667
2018,HR,desi_3a_ui,desi_3a1_notiu,egov_score,18.4635
2018,IE,desi_3a_ui,desi_3a1_notiu,egov_score,32.3841
2018,IT,desi_3a_ui,desi_3a1_notiu,egov_score,25.2014
2018,PL,desi_3a_ui,desi_3a1_notiu,egov_score,28.1997
2018,SI,desi_3a_ui,desi_3a1_notiu,egov_score,30.4244
2019,SK,desi_3a_ui,desi_3a1_notiu,egov_score,35.1686
2019,MT,desi_3a_ui,desi_3a2_iu,egov_score,33.72
2018,SK,desi_3a_ui,desi_3a2_iu,egov_score,32.7934
2018,CY,desi_3_ui,desi_3a_ui,egov_score,15.7829
2019,DE,desi_3_ui,desi_3a_ui,egov_score,21.5621
2018,UK,desi_3_ui,desi_3a_ui,egov_score,22.4008
2018,CY,desi_3b_acton,desi_3b1_news,egov_score,11.6751
2019,ES,desi_3b_acton,desi_3b1_news,egov_score,11.0691
2019,FI,desi_3b_acton,desi_3b1_news,egov_score,14.1665
2018,LU,desi_3b_acton,desi_3b1_news,egov_score,10.4004
2018,UK,desi_3b_acton,desi_3b1_news,egov_score,9.75177
2018,CY,desi_3b_acton,desi_3b2_mvg,egov_score,11.9649
2019,ES,desi_3b_acton,desi_3b2_mvg,egov_score,11.8694
2019,FI,desi_3b_acton,desi_3b2_mvg,egov_score,14.5178
2018,LU,desi_3b_acton,desi_3b2_mvg,egov_score,12.9866
2018,UK,desi_3b_acton,desi_3b2_mvg,egov_score,9.90963
2018,IE,desi_3b_acton,desi_3b3_vod,egov_score,5.3556
2018,PL,desi_3b_acton,desi_3b3_vod,egov_score,1.2466
2018,SI,desi_3b_acton,desi_3b3_vod,egov_score,3.89796
2018,EU,desi_3b_acton,desi_3b4_vidcall,egov_score,5.46358
2018,HR,desi_3b_acton,desi_3b4_vidcall,egov_score,9.01983
2018,PL,desi_3b_acton,desi_3b4_vidcall,egov_score,4.53641
2019,SK,desi_3b_acton,desi_3b4_vidcall,egov_score,6.51008
2019,PT,desi_3b_acton,desi_3b5_socnet,egov_score,10.9067
2018,RO,desi_3_ui,desi_3b_acton,egov_score,18.6143
2018,SE,desi_3_ui,desi_3b_acton,egov_score,32.7832
2018,DK,desi_3c_trans,desi_3c3_sell,egov_score,16.4339
2019,EL,desi_3c_trans,desi_3c3_sell,egov_score,2.53086
2019,EU,desi_3c_trans,desi_3c3_sell,egov_score,12.5853
2018,NL,desi_3c_trans,desi_3c3_sell,egov_score,21.3387
2019,BE,desi_4a_bd,desi_4a2_socmed,egov_score,8.08839
2019,LU,desi_4a_bd,desi_4a2_socmed,egov_score,6.74233
2018,SK,desi_4a_bd,desi_4a2_socmed,egov_score,5.52512
2018,PT,desi_4a_bd,desi_4a3_bigdat,egov_score,13.521
2018,RO,desi_4a_bd,desi_4a3_bigdat,egov_score,11.2886
2018,SE,desi_4a_bd,desi_4a3_bigdat,egov_score,10.03
2018,BG,desi_4a_bd,desi_4a4_cloud,egov_score,3.69323
2018,HU,desi_4a_bd,desi_4a4_cloud,egov_score,7.13927
2018,LT,desi_4a_bd,desi_4a4_cloud,egov_score,11.0441
2019,LV,desi_4a_bd,desi_4a4_cloud,egov_score,7.27867
2019,CY,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2019,UK,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2018,LV,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2018,SE,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,
2018,SE,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2018,RO,desi_1c3_5g,5g_pb,pc_spectrum_assigned,
2020,SK,desi_5a2_prefform,all_egov_le,egov_score,37.625
2020,AT,desi_5a3_osercomp,all_egov_le,egov_score,97.375
2020,IE,desi_5a3_osercomp,all_egov_le,egov_score,88
2020,SI,desi_5a3_osercomp,all_egov_le,egov_score,91.25
2020,HU,desi_5a4_psb,all_egov_le,egov_score,85.31
2020,CY,desi,desi_1_conn,egov_score,9.61434
2019,CZ,desi,desi_1_conn,egov_score,10.8636
2019,LV,desi,desi_1_conn,egov_score,14.9456
2019,PL,desi,desi_1_conn,egov_score,10.7095
2020,PT,desi_sliders,desi_1_conn,pc_desi_sliders,0.539208
2020,FI,desi,desi_2_hc,egov_score,19.6105
2020,FR,desi,desi_2_hc,egov_score,11.8577
2019,PT,desi,desi_2_hc,egov_score,8.80688
2020,MT,desi_sliders,desi_2_hc,pc_desi_sliders,0.617591
2019,HR,desi_2_hc,desi_2a_bsu,egov_score,27.2036
2019,IE,desi_2_hc,desi_2a_bsu,egov_score,23.186
2019,IT,desi_2_hc,desi_2a_bsu,egov_score,20.1506
2019,PL,desi_2_hc,desi_2a_bsu,egov_score,21.206
2019,SI,desi_2_hc,desi_2a_bsu,egov_score,25.9867
2019,SK,desi_2b_asd,desi_2b1_ictspec,egov_score,13.3333
2020,EE,desi_2_hc,desi_2b_asd,egov_score,36.6349
2019,HU,desi_2_hc,desi_2b_asd,egov_score,18.6696
2020,LU,desi_2_hc,desi_2b_asd,egov_score,27.118
2020,PT,desi_2_hc,desi_2b_asd,egov_score,11.8643
2020,HR,desi,desi_3_ui,egov_score,8.32179
2020,IT,desi,desi_3_ui,egov_score,6.67212
2019,MT,desi,desi_3_ui,egov_score,9.35361
2020,CZ,desi_sliders,desi_3_ui,pc_desi_sliders,0.541436
2020,LV,desi_sliders,desi_3_ui,pc_desi_sliders,0.539842
2019,MT,desi_3c_trans,desi_3c1_bank,egov_score,20.7827
2020,EU,desi_3c_trans,desi_3c2_shop,egov_score,23.8201
2019,FR,desi_3c_trans,desi_3c2_shop,egov_score,25.0427
2020,DE,desi_3_ui,desi_3c_trans,egov_score,16.954
2020,ES,desi_3_ui,desi_3c_trans,egov_score,12.5048
2019,PT,desi_3_ui,desi_3c_trans,egov_score,9.827
2019,RO,desi_3_ui,desi_3c_trans,egov_score,3.60799
2019,AT,desi,desi_4_idt,egov_score,6.95489
2019,IE,desi,desi_4_idt,egov_score,13.8237
2020,EL,desi_sliders,desi_4_idt,pc_desi_sliders,0.281959
2020,CY,desi_4a_bd,desi_4a1_eis,egov_score,9.25472
2019,IE,desi_4a_bd,desi_4a1_eis,egov_score,7.7445
2020,ES,desi_4_idt,desi_4a_bd,egov_score,26.0633
2020,FI,desi_4_idt,desi_4a_bd,egov_score,47.6091
2019,RO,desi_4_idt,desi_4a_bd,egov_score,15.089
2019,SE,desi_4_idt,desi_4a_bd,egov_score,33.3398
2020,BG,desi_4b_ecomm,desi_4b1_smeso,egov_score,7.33394
2019,MT,desi_4b_ecomm,desi_4b1_smeso,egov_score,20.7068
2020,EE,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,12.1999
2019,HU,desi_4b_ecomm,desi_4b2_ecomturn,egov_score,8.91761
2020,DK,desi_4b_ecomm,desi_4b3_sellcb,egov_score,13.8019
2020,LT,desi_4b_ecomm,desi_4b3_sellcb,egov_score,17.1336
2019,IT,desi_4_idt,desi_4b_ecomm,egov_score,10.2756
2019,SI,desi_4_idt,desi_4b_ecomm,egov_score,17.622
2020,CY,desi,desi_5_dps,egov_score,10.3433
2019,EU,desi,desi_5_dps,egov_score,10.0464
2020,MT,desi,desi_5_dps,egov_score,11.7193
2019,PL,desi,desi_5_dps,egov_score,9.22891
2020,AT,desi_sliders,desi_5_dps,pc_desi_sliders,0.808356
2020,BG,desi_5a_egov,desi_5a2_prefform,egov_score,6.82857
2019,CY,desi_5a_egov,desi_5a2_prefform,egov_score,11.675
2020,IT,desi_5a_egov,desi_5a2_prefform,egov_score,9.65
2019,MT,desi_5a_egov,desi_5a2_prefform,egov_score,20
2020,EE,desi_5a_egov,desi_5a3_osercomp,egov_score,19.2917
2019,IE,desi_5a_egov,desi_5a3_osercomp,egov_score,16
2020,EE,desi_5a_egov,desi_5a4_psb,egov_score,20
2019,EU,desi_5a_egov,desi_5a4_psb,egov_score,16.0659
2020,MT,desi_5a_egov,desi_5a4_psb,egov_score,18.4375
2019,IE,desi_5a_egov,desi_5a5_opendata,egov_score,14.7339
2019,PL,desi_5a_egov,desi_5a5_opendata,egov_score,12.5807
2019,SI,desi_5a_egov,desi_5a5_opendata,egov_score,12.1432
2019,HR,desi_5_dps,desi_5a_egov,egov_score,50.813
2019,IT,desi_5_dps,desi_5a_egov,egov_score,61.9271
2020,BE,desi_4a4_cloud,ent_all_xfin,pc_ent,0.311074
2020,PT,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.156298
2020,HU,desi_4b2_ecomturn,ent_sm_xfin,pc_turn,0.109342
2020,SK,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.0653818
2019,EU,desi_1a1_fbbtc,hh_total,pc_hh,0.76626
2019,HR,desi_1a1_fbbtc,hh_total,pc_hh,0.718052
2019,IT,desi_1a1_fbbtc,hh_total,pc_hh,0.603424
2020,PT,desi_1a1_fbbtc,hh_total,pc_hh,0.745775
2019,DK,desi_1a2_ufbbtu,hh_total,pc_hh,0.283188
2019,FR,desi_1a2_ufbbtu,hh_total,pc_hh,0.136958
2020,LV,desi_1a2_ufbbtu,hh_total,pc_hh,0.38127
2019,NL,desi_1a2_ufbbtu,hh_total,pc_hh,0.385669
2019,BG,desi_1b2_vhcnc,hh_total,pc_hh,0.379981
2019,DE,desi_1b2_vhcnc,hh_total,pc_hh,0.085
2019,LT,desi_1b2_vhcnc,hh_total,pc_hh,0.605799
2020,RO,desi_1b2_vhcnc,hh_total,pc_hh,0.681461
2020,SK,desi_1b2_vhcnc,hh_total,pc_hh,0.465027
2020,NL,desi_3c2_shop,ind_total,pc_ind_ilt12,0.843088
2020,AT,desi_5a1_egovu,ind_total,pc_ind_form,0.699586
2020,RO,desi_2a1_bds,ind_total,pc_ind,0.309742
2020,BE,desi_2a2_abds,ind_total,pc_ind,0.341804
2020,MT,desi_2a2_abds,ind_total,pc_ind,0.382536
2020,CY,desi_2a3_abss,ind_total,pc_ind,0.462893
2020,EE,desi_2a3_abss,ind_total,pc_ind,0.62459
2020,UK,desi_2a3_abss,ind_total,pc_ind,0.754836
2020,DK,desi_3a1_notiu,ind_total,pc_ind,0.018645
2020,FI,desi_3a1_notiu,ind_total,pc_ind,0.0321858
2020,LT,desi_3a1_notiu,ind_total,pc_ind,0.151114
2020,AT,desi_3b2_mvg,ind_total,pc_ind_iu3,0.800133
2020,DK,desi_3b5_socnet,ind_total,pc_ind_iu3,0.832064
2020,NL,desi_3b5_socnet,ind_total,pc_ind_iu3,0.696581
2020,BG,desi_2b1_ictspec,total,pc_ind_emp,0.03
2020,DK,desi_2b1_ictspec,total,pc_ind_emp,0.043
2020,LT,desi_2b1_ictspec,total,pc_ind_emp,0.027
2020,NL,desi_2b1_ictspec,total,pc_ind_emp,0.054
2020,DE,desi_5a5_opendata,total,od_score,0.684
2020,ES,desi_5a5_opendata,total,od_score,0.8979
2020,LV,desi_2b2_fictspec,total,pc_ind_fem_emp,0.00477431
2020,SE,desi_2b2_fictspec,total,pc_ind_fem_emp,0.0298016
2020,SK,desi_2b3_ictg,total,pc_grad,0.033
2020,EU,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,100.165
2020,HR,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,89.0238
2020,PL,desi_1c2_mbbtu,total_fbb,subs_per_100_pop,175.701
2020,CZ,desi_1b1_fbbc,total_pophh,pc_hh_all,0.920636
2020,EL,desi_1b1_fbbc,total_pophh,pc_hh_all,0.805998
2020,EU,desi_1b1_fbbc,total_pophh,pc_hh_all,0.858463
2019,FI,desi_1b1_fbbc,total_pophh,pc_hh_all,0.738661
2020,PL,desi_1b1_fbbc,total_pophh,pc_hh_all,0.759227
2019,DE,desi_1c1_4g,total_pophh,pc_hh_all,0.9013
2019,ES,desi_1c1_4g,total_pophh,pc_hh_all,0.93675
2019,FI,desi_1c1_4g,total_pophh,pc_hh_all,0.99
2020,SK,desi_1c1_4g,total_pophh,pc_hh_all,0.8875
2020,BE,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,29.4783
2019,EL,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,24.1565
2020,LU,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,40.7489
2020,UK,desi_1a_fbbtc,desi_1a1_fbbtc,egov_score,43.8341
2019,CY,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,0.889233
2019,EE,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,5.34563
2020,SI,desi_1a_fbbtc,desi_1a2_ufbbtu,egov_score,10.2704
2020,BE,desi_1_conn,desi_1a_fbbtc,egov_score,12.9961
2019,CZ,desi_1_conn,desi_1a_fbbtc,egov_score,8.28118
2019,EU,desi_1_conn,desi_1a_fbbtc,egov_score,9.1713
2020,IE,desi_1b_fbbc,desi_1b1_fbbc,egov_score,32.0109
2020,PL,desi_1b_fbbc,desi_1b1_fbbc,egov_score,25.3076
2020,DK,desi_1b_fbbc,desi_1b2_vhcnc,egov_score,61.9757
2020,LT,desi_1b_fbbc,desi_1b2_vhcnc,egov_score,40.6774
2020,NL,desi_1b_fbbc,desi_1b2_vhcnc,egov_score,59.0706
2019,EL,desi_1_conn,desi_1b_fbbc,egov_score,5.55293
2019,LV,desi_1_conn,desi_1b_fbbc,egov_score,22.3816
2020,UK,desi_1_conn,desi_1b_fbbc,egov_score,9.66627
2020,CZ,desi_1c_mbb,desi_1c1_4g,egov_score,24.8917
2020,EL,desi_1c_mbb,desi_1c1_4g,egov_score,24.2408
2020,EU,desi_1c_mbb,desi_1c1_4g,egov_score,24.1175
2019,FI,desi_1c_mbb,desi_1c1_4g,egov_score,24.75
2020,EE,desi_1c_mbb,desi_1c2_mbbtu,egov_score,18.1645
2019,HR,desi_1c_mbb,desi_1c2_mbbtu,egov_score,8.58226
2019,HU,desi_1c_mbb,desi_1c2_mbbtu,egov_score,4.90271
2019,IT,desi_1c_mbb,desi_1c2_mbbtu,egov_score,9.1457
2020,PT,desi_1c_mbb,desi_1c2_mbbtu,egov_score,7.27496
2019,BE,desi_1c_mbb,desi_1c3_5g,egov_score,0
2020,EL,desi_1c_mbb,desi_1c3_5g,egov_score,0
2020,HU,desi_1c_mbb,desi_1c3_5g,egov_score,30.5556
2020,DK,desi_1_conn,desi_1c_mbb,egov_score,20.2766
2020,FR,desi_1_conn,desi_1c_mbb,egov_score,18.026
2020,NL,desi_1_conn,desi_1c_mbb,egov_score,12.0588
2020,AT,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,75.1958
2020,DE,desi_1d1_bbpi,desi_1d1_bbpi,egov_score,75.0472
2020,DE,desi_1d_bbpi,desi_1d1_bbpi,egov_score,75.0472
2020,ES,desi_1d_bbpi,desi_1d1_bbpi,egov_score,50.6445
2020,FI,desi_1d_bbpi,desi_1d1_bbpi,egov_score,78.5527
2019,PT,desi_1d_bbpi,desi_1d1_bbpi,egov_score,50.8052
2019,RO,desi_1d_bbpi,desi_1d1_bbpi,egov_score,91.181
2019,SE,desi_1d_bbpi,desi_1d1_bbpi,egov_score,65.3749
2019,SK,desi_1_conn,desi_1d_bbpi,egov_score,9.00793
